project_id,month,snapshot_date,physical_progress_pct,financial_progress_pct,cumulative_expenditure,revised_cost,cost_overrun_to_date_pct,revised_end_date,completion_date,schedule_slip_months
PRJ-0229,June,2026-06-15,78.96,81.29,1724.96,4322.44,103.7,2034-03-14,,38.98
PRJ-0229,July,2026-07-15,88.32,92.74,1967.81,1837.45,-13.41,2030-12-14,,0.0
PRJ-0230,Feb,2026-02-15,15.77,13.16,293.42,2751.3,23.35,2030-10-18,,18.96
PRJ-0230,March,2026-03-15,31.54,29.73,663.09,2719.93,21.95,2030-04-18,,13.22
PRJ-0230,April,2026-04-15,47.32,46.59,1039.2,2696.64,20.9,2030-04-18,,12.99
PRJ-0230,May,2026-05-15,63.09,66.08,1473.89,2665.26,19.5,2030-04-18,,12.66
PRJ-0230,June,2026-06-15,78.86,77.9,1737.47,2901.35,30.08,2030-03-18,,11.93
PRJ-0230,July,2026-07-15,85.82,83.45,1861.18,2403.11,7.74,2029-07-18,,4.45
PRJ-0231,Feb,2026-02-15,0.27,10.04,53.58,547.44,2.63,2031-08-19,,7.47
PRJ-0231,March,2026-03-15,2.34,0.0,0.0,524.43,-1.69,2031-12-19,,10.6
PRJ-0231,April,2026-04-15,3.51,6.75,36.02,518.87,-2.73,2031-11-19,,10.4
PRJ-0231,May,2026-05-15,0.12,0.0,0.0,508.89,-4.6,2031-12-19,,11.41
PRJ-0231,June,2026-06-15,5.84,0.0,0.0,612.93,14.9,2032-10-19,,20.5
PRJ-0231,July,2026-07-15,4.96,4.41,23.53,461.78,-13.43,2031-07-19,,5.91
PRJ-0232,Feb,2026-02-15,4.15,0.0,0.0,20509.79,45.12,2034-05-12,,30.28
PRJ-0232,March,2026-03-15,8.3,7.3,1032.02,20178.75,42.78,2034-02-12,,26.85
PRJ-0232,April,2026-04-15,12.44,14.94,2111.13,18988.29,34.35,2033-09-12,,21.53
PRJ-0232,May,2026-05-15,16.59,15.43,2181.16,18475.66,30.73,2033-07-12,,19.83
PRJ-0232,June,2026-06-15,20.74,24.54,3467.79,27828.17,96.9,2035-05-12,,41.86
PRJ-0232,July,2026-07-15,24.89,19.59,2768.0,12409.2,-12.2,2032-07-12,,7.98
PRJ-0233,Feb,2026-02-15,7.96,4.83,115.79,4151.99,73.24,2038-11-04,,34.69
PRJ-0233,March,2026-03-15,15.92,14.17,339.59,4035.87,68.39,2038-11-04,,34.53
PRJ-0233,April,2026-04-15,23.88,23.69,567.87,3931.69,64.05,2038-11-04,,34.58
PRJ-0233,May,2026-05-15,31.84,29.5,706.98,4003.9,67.06,2038-05-04,,28.86
PRJ-0233,June,2026-06-15,39.8,30.53,731.68,4769.66,99.01,2039-08-04,,44.1
PRJ-0233,July,2026-07-15,46.78,54.1,1296.71,3259.04,35.98,2037-04-04,,15.53
PRJ-0234,Feb,2026-02-15,11.99,7.98,210.36,4507.65,70.95,2036-01-23,,32.66
PRJ-0234,March,2026-03-15,23.99,20.87,550.42,4521.31,71.47,2036-05-23,,37.1
PRJ-0234,April,2026-04-15,34.78,36.1,951.8,4406.57,67.12,2035-11-23,,30.7
PRJ-0234,May,2026-05-15,34.78,34.71,915.37,4356.41,65.21,2035-10-23,,29.91
PRJ-0234,June,2026-06-15,34.78,34.2,901.82,4973.98,88.63,2036-05-23,,37.25
PRJ-0234,July,2026-07-15,34.78,34.52,910.26,3818.57,44.82,2035-04-23,,24.49
PRJ-0235,Feb,2026-02-15,35.65,33.12,486.37,1656.11,12.79,2031-08-20,,15.94
PRJ-0235,March,2026-03-15,71.31,78.38,1150.92,1621.59,10.44,2030-08-20,,4.3
PRJ-0235,April,2026-04-15,85.74,94.02,1380.6,1589.46,8.25,2030-09-20,,4.66
PRJ-0235,May,2026-05-15,85.74,81.07,1190.37,1523.66,3.77,2030-09-20,,5.19
PRJ-0235,June,2026-06-15,85.74,85.36,1253.39,1870.12,27.36,2031-01-20,,8.82
PRJ-0235,July,2026-07-15,85.74,90.36,1326.79,1300.65,-11.42,2030-04-20,,0.0
PRJ-0236,Feb,2026-02-15,11.24,9.74,244.91,2549.43,1.35,2031-01-26,,11.83
PRJ-0236,March,2026-03-15,22.48,22.74,571.93,2504.84,-0.43,2031-02-26,,13.0
PRJ-0236,April,2026-04-15,33.71,35.25,886.74,2529.1,0.54,2030-06-26,,5.01
PRJ-0236,May,2026-05-15,44.95,43.04,1082.73,2612.48,3.85,2030-11-26,,10.06
PRJ-0236,June,2026-06-15,56.19,58.63,1474.97,2856.22,13.54,2030-12-26,,11.34
PRJ-0236,July,2026-07-15,67.43,71.79,1805.99,2394.94,-4.79,2030-02-26,,0.71
PRJ-0237,Feb,2026-02-15,7.73,7.51,88.18,1640.09,39.68,2031-09-17,,25.23
PRJ-0237,March,2026-03-15,15.46,14.94,175.48,1601.64,36.4,2031-05-17,,20.87
PRJ-0237,April,2026-04-15,23.19,27.43,322.03,1612.59,37.34,2031-07-17,,22.83
PRJ-0237,May,2026-05-15,30.92,23.0,270.09,1570.21,33.73,2030-11-17,,14.98
PRJ-0237,June,2026-06-15,36.29,30.78,361.39,1925.7,64.0,2032-02-17,,29.57
PRJ-0237,July,2026-07-15,36.29,39.97,469.37,1204.48,2.58,2030-02-17,,6.27
PRJ-0238,Feb,2026-02-15,1.37,6.46,75.76,1662.33,41.75,2035-04-01,,28.91
PRJ-0238,March,2026-03-15,2.74,2.67,31.32,1692.2,44.29,2034-12-01,,24.59
PRJ-0238,April,2026-04-15,0.22,0.26,3.1,1598.26,36.28,2034-10-01,,22.66
PRJ-0238,May,2026-05-15,0.22,9.17,107.58,1581.29,34.84,2034-12-01,,25.12
PRJ-0238,June,2026-06-15,4.43,0.0,0.0,2265.47,93.18,2036-10-01,,47.17
PRJ-0238,July,2026-07-15,7.89,6.74,79.01,1049.61,-10.5,2033-07-01,,8.34
PRJ-0239,Feb,2026-02-15,10.56,7.06,28.27,461.14,15.09,2032-09-15,,15.04
PRJ-0239,March,2026-03-15,21.12,21.61,86.56,453.85,13.27,2032-05-15,,10.7
PRJ-0239,April,2026-04-15,31.68,34.86,139.68,449.61,12.22,2032-06-15,,11.72
PRJ-0239,May,2026-05-15,42.24,42.89,171.85,447.25,11.63,2032-05-15,,10.75
PRJ-0239,June,2026-06-15,52.8,52.66,210.97,486.65,21.46,2032-09-15,,15.16
PRJ-0239,July,2026-07-15,63.36,61.86,247.86,410.58,2.48,2031-08-15,,2.5
PRJ-0240,Feb,2026-02-15,3.54,8.97,18.25,239.01,17.53,2031-06-23,,16.25
PRJ-0240,March,2026-03-15,7.09,3.74,7.61,242.67,19.34,2031-09-23,,19.44
PRJ-0240,April,2026-04-15,10.63,10.79,21.94,235.2,15.66,2031-06-23,,16.31
PRJ-0240,May,2026-05-15,14.17,16.7,33.95,241.83,18.92,2031-06-23,,15.74
PRJ-0240,June,2026-06-15,17.72,26.27,53.42,266.8,31.2,2031-08-23,,17.53
PRJ-0240,July,2026-07-15,21.26,20.31,41.31,207.56,2.07,2030-11-23,,9.34
PRJ-0241,Feb,2026-02-15,2.57,1.65,36.4,2957.56,33.8,2036-09-10,,22.01
PRJ-0241,March,2026-03-15,5.13,0.0,0.0,2903.5,31.35,2036-11-10,,23.98
PRJ-0241,April,2026-04-15,7.7,8.46,186.98,2791.13,26.27,2036-10-10,,23.15
PRJ-0241,May,2026-05-15,10.27,7.36,162.75,2583.44,16.87,2036-03-10,,15.58
PRJ-0241,June,2026-06-15,12.83,12.47,275.62,3398.45,53.74,2037-03-10,,27.61
PRJ-0241,July,2026-07-15,15.4,13.16,290.79,1812.21,-18.02,2035-04-10,,4.57
PRJ-0242,Feb,2026-02-15,21.01,23.84,733.64,3649.83,18.59,2036-07-09,,15.58
PRJ-0242,March,2026-03-15,39.98,38.63,1188.75,3576.84,16.22,2036-05-09,,14.12
PRJ-0242,April,2026-04-15,39.98,39.21,1206.81,3511.32,14.09,2035-10-09,,7.43
PRJ-0242,May,2026-05-15,39.98,39.1,1203.19,3581.62,16.38,2036-05-09,,13.85
PRJ-0242,June,2026-06-15,39.98,41.18,1267.3,4378.19,42.26,2037-04-09,,24.88
PRJ-0242,July,2026-07-15,39.98,49.57,1525.46,3011.89,-2.13,2035-12-09,,8.63
PRJ-0243,Feb,2026-02-15,21.03,14.69,69.39,563.59,19.35,2029-11-28,,19.47
PRJ-0243,March,2026-03-15,42.05,40.26,190.13,547.29,15.9,2029-02-28,,10.07
PRJ-0243,April,2026-04-15,63.08,64.69,305.49,545.02,15.42,2028-12-28,,7.6
PRJ-0243,May,2026-05-15,77.35,74.7,352.72,559.97,18.59,2028-11-28,,6.8
PRJ-0243,June,2026-06-15,77.35,78.69,371.6,607.96,28.75,2029-04-28,,12.23
PRJ-0243,July,2026-07-15,77.35,80.13,378.39,527.27,11.66,2029-01-28,,8.96
PRJ-0244,Feb,2026-02-15,1.83,0.0,0.0,1071.03,7.48,2037-03-26,,13.6
PRJ-0244,March,2026-03-15,3.65,4.26,42.47,1065.68,6.94,2037-02-26,,12.67
PRJ-0244,April,2026-04-15,2.85,4.81,47.91,1070.67,7.44,2037-02-26,,12.65
PRJ-0244,May,2026-05-15,0.54,1.03,10.31,1027.47,3.11,2037-04-26,,15.45
PRJ-0244,June,2026-06-15,3.22,6.29,62.7,1243.99,24.83,2037-09-26,,20.39
PRJ-0244,July,2026-07-15,2.08,7.25,72.23,897.28,-9.96,2036-10-26,,8.66
PRJ-0245,Feb,2026-02-15,9.67,6.39,54.61,957.23,12.04,2037-05-23,,17.25
PRJ-0245,March,2026-03-15,19.34,19.85,169.61,917.13,7.35,2037-03-23,,14.55
PRJ-0245,April,2026-04-15,29.01,37.09,316.86,891.02,4.29,2036-09-23,,9.17
PRJ-0245,May,2026-05-15,38.69,40.97,350.04,892.0,4.41,2036-10-23,,10.35
PRJ-0245,June,2026-06-15,48.36,52.35,447.23,1192.52,39.58,2037-09-23,,21.09
PRJ-0245,July,2026-07-15,58.03,60.12,513.62,740.68,-13.3,2036-04-23,,4.31
PRJ-0246,Feb,2026-02-15,27.24,33.56,1530.56,6038.14,32.39,2036-06-14,,20.94
PRJ-0246,March,2026-03-15,54.49,45.83,2090.19,5890.35,29.15,2035-12-14,,15.49
PRJ-0246,April,2026-04-15,81.73,82.62,3768.27,5625.27,23.34,2035-09-14,,12.28
PRJ-0246,May,2026-05-15,95.63,95.83,4370.61,5340.9,17.1,2035-06-14,,8.87
PRJ-0246,June,2026-06-15,95.63,97.99,4469.22,8670.11,90.1,2037-04-14,,31.39
PRJ-0246,July,2026-07-15,95.63,96.98,4423.1,3622.97,-20.56,2034-09-14,,0.0
PRJ-0247,Feb,2026-02-15,22.24,18.06,290.75,1907.64,18.48,2035-03-16,,12.43
PRJ-0247,March,2026-03-15,44.48,42.3,681.03,1897.34,17.84,2035-05-16,,13.57
PRJ-0247,April,2026-04-15,66.73,61.49,990.07,1872.12,16.27,2035-01-16,,9.6
PRJ-0247,May,2026-05-15,70.22,71.74,1155.13,1798.64,11.71,2035-01-16,,10.15
PRJ-0247,June,2026-06-15,70.22,72.5,1167.37,2176.61,35.19,2035-09-16,,17.95
PRJ-0247,July,2026-07-15,70.22,69.67,1121.82,1537.41,-4.51,2034-06-16,,2.83
PRJ-0248,Feb,2026-02-15,7.09,7.87,269.38,4195.85,22.6,2031-01-11,,16.77
PRJ-0248,March,2026-03-15,14.19,8.55,292.6,4154.9,21.41,2031-03-11,,19.0
PRJ-0248,April,2026-04-15,21.28,14.7,503.0,4176.0,22.02,2031-02-11,,17.86
PRJ-0248,May,2026-05-15,28.37,30.44,1041.76,4139.19,20.95,2030-11-11,,15.14
PRJ-0248,June,2026-06-15,35.47,32.38,1108.31,4795.7,40.13,2031-05-11,,20.71
PRJ-0248,July,2026-07-15,42.56,43.15,1476.85,3853.61,12.6,2030-07-11,,10.92
PRJ-0249,Feb,2026-02-15,3.32,0.0,0.0,5766.81,34.53,2036-12-25,,25.51
PRJ-0249,March,2026-03-15,6.63,4.87,208.8,5526.99,28.94,2036-11-25,,24.55
PRJ-0249,April,2026-04-15,9.95,13.84,593.15,5397.53,25.92,2036-07-25,,20.75
PRJ-0249,May,2026-05-15,13.26,15.71,673.25,4998.03,16.6,2036-05-25,,18.64
PRJ-0249,June,2026-06-15,16.58,23.78,1019.44,6632.62,54.73,2037-05-25,,30.87
PRJ-0249,July,2026-07-15,19.89,20.9,895.75,3711.97,-13.4,2035-03-25,,5.2
PRJ-0250,Feb,2026-02-15,21.14,15.68,712.83,5299.15,16.53,2034-10-25,,18.83
PRJ-0250,March,2026-03-15,42.29,41.96,1908.34,5255.58,15.57,2034-03-25,,11.69
PRJ-0250,April,2026-04-15,63.43,69.61,3165.44,5166.68,13.61,2034-03-25,,11.93
PRJ-0250,May,2026-05-15,72.85,72.42,3293.35,5149.8,13.24,2033-12-25,,9.13
PRJ-0250,June,2026-06-15,72.85,72.09,3278.3,5795.06,27.43,2034-05-25,,13.54
PRJ-0250,July,2026-07-15,72.85,73.86,3358.79,4539.55,-0.18,2033-07-25,,3.6
PRJ-0251,Feb,2026-02-15,6.17,3.38,345.78,10324.38,0.88,2032-10-26,,14.08
PRJ-0251,March,2026-03-15,12.35,11.6,1186.78,10058.43,-1.72,2032-04-26,,7.89
PRJ-0251,April,2026-04-15,17.84,21.22,2171.97,9923.06,-3.04,2032-06-26,,10.27
PRJ-0251,May,2026-05-15,17.84,18.13,1855.46,9543.6,-6.75,2032-02-26,,6.45
PRJ-0251,June,2026-06-15,17.84,22.99,2353.39,8983.12,-12.23,2032-03-26,,7.11
PRJ-0251,July,2026-07-15,17.84,17.99,1841.64,6657.96,-34.95,2031-08-26,,0.0
PRJ-0252,Feb,2026-02-15,5.47,8.07,153.7,2173.22,14.11,2036-08-24,,16.15
PRJ-0252,March,2026-03-15,10.93,10.2,194.32,2192.79,15.13,2036-06-24,,14.41
PRJ-0252,April,2026-04-15,16.4,11.35,216.19,2154.26,13.11,2036-08-24,,15.7
PRJ-0252,May,2026-05-15,21.87,25.54,486.46,2099.79,10.25,2036-04-24,,12.29
PRJ-0252,June,2026-06-15,27.34,22.85,435.11,2609.22,37.0,2036-12-24,,20.31
PRJ-0252,July,2026-07-15,27.38,32.07,610.7,1885.94,-0.98,2036-04-24,,11.71
PRJ-0253,Feb,2026-02-15,0.24,0.0,0.0,802.18,0.25,2030-02-08,,11.86
PRJ-0253,March,2026-03-15,0.47,0.0,0.0,817.48,2.17,2030-06-08,,16.05
PRJ-0253,April,2026-04-15,0.71,6.27,50.18,808.47,1.04,2029-12-08,,10.2
PRJ-0253,May,2026-05-15,0.94,5.67,45.39,816.16,2.0,2030-05-08,,14.85
PRJ-0253,June,2026-06-15,1.18,3.4,27.18,940.56,17.55,2030-09-08,,18.84
PRJ-0253,July,2026-07-15,1.41,3.88,31.01,736.74,-7.93,2030-03-08,,12.78
PRJ-0254,Feb,2026-02-15,17.73,22.34,536.63,3165.43,31.77,2034-09-23,,19.1
PRJ-0254,March,2026-03-15,35.46,40.45,971.78,3152.71,31.24,2034-09-23,,18.76
PRJ-0254,April,2026-04-15,53.18,55.36,1329.9,3041.69,26.61,2034-04-23,,14.14
PRJ-0254,May,2026-05-15,70.91,68.49,1645.25,3086.97,28.5,2034-06-23,,15.57
PRJ-0254,June,2026-06-15,88.64,85.23,2047.61,4253.72,77.07,2035-06-23,,27.95
PRJ-0254,July,2026-07-15,96.58,93.15,2237.78,2293.45,-4.53,2033-02-23,,0.0
PRJ-0255,Feb,2026-02-15,19.03,17.27,708.4,5475.2,33.51,2032-12-09,,22.09
PRJ-0255,March,2026-03-15,38.06,35.14,1440.95,5241.48,27.81,2032-07-09,,16.61
PRJ-0255,April,2026-04-15,57.09,63.6,2608.42,5161.26,25.85,2032-04-09,,14.24
PRJ-0255,May,2026-05-15,76.12,74.18,3042.28,5153.74,25.67,2032-02-09,,11.82
PRJ-0255,June,2026-06-15,95.15,94.47,3874.08,6411.12,56.33,2032-08-09,,18.42
PRJ-0255,July,2026-07-15,96.92,86.68,3554.75,3917.41,-4.48,2031-02-09,,0.0
PRJ-0256,Feb,2026-02-15,27.89,37.87,2041.83,7212.74,33.76,2032-03-02,,19.74
PRJ-0256,March,2026-03-15,55.78,55.15,2973.95,7276.13,34.94,2032-03-02,,20.21
PRJ-0256,April,2026-04-15,75.45,71.36,3847.95,7166.46,32.9,2031-08-02,,13.49
PRJ-0256,May,2026-05-15,75.45,70.53,3803.3,6858.76,27.2,2031-09-02,,13.8
PRJ-0256,June,2026-06-15,75.45,75.66,4079.88,8739.93,62.08,2032-09-02,,25.79
PRJ-0256,July,2026-07-15,75.45,80.6,4346.13,5622.86,4.28,2030-11-02,,3.74
PRJ-0257,Feb,2026-02-15,8.47,7.03,152.35,2291.51,5.75,2029-10-04,,10.31
PRJ-0257,March,2026-03-15,16.95,14.69,318.42,2331.03,7.57,2029-12-04,,11.8
PRJ-0257,April,2026-04-15,25.42,30.37,658.02,2310.5,6.62,2029-11-04,,11.19
PRJ-0257,May,2026-05-15,33.9,32.14,696.38,2333.22,7.67,2029-12-04,,11.54
PRJ-0257,June,2026-06-15,42.37,44.96,974.37,2380.03,9.83,2029-12-04,,11.73
PRJ-0257,July,2026-07-15,50.85,45.33,982.22,2298.21,6.06,2029-06-04,,6.27
PRJ-0258,Feb,2026-02-15,0.62,0.25,1.28,550.46,9.51,2029-11-09,,12.78
PRJ-0258,March,2026-03-15,1.23,0.0,0.0,550.8,9.58,2030-02-09,,15.97
PRJ-0258,April,2026-04-15,1.85,1.91,9.59,531.18,5.68,2030-01-09,,14.91
PRJ-0258,May,2026-05-15,2.47,0.0,0.0,538.06,7.05,2029-12-09,,14.21
PRJ-0258,June,2026-06-15,3.08,9.27,46.6,648.34,28.99,2030-05-09,,18.81
PRJ-0258,July,2026-07-15,0.61,11.82,59.43,450.71,-10.33,2029-06-09,,7.76
PRJ-0259,Feb,2026-02-15,8.37,7.45,12.08,180.48,11.32,2033-04-12,,13.45
PRJ-0259,March,2026-03-15,16.73,11.68,18.93,178.46,10.07,2033-05-12,,13.95
PRJ-0259,April,2026-04-15,25.1,27.29,44.25,174.53,7.65,2033-03-12,,12.07
PRJ-0259,May,2026-05-15,33.46,27.68,44.87,168.59,3.99,2033-01-12,,10.37
PRJ-0259,June,2026-06-15,41.83,41.16,66.73,222.58,37.29,2034-01-12,,22.13
PRJ-0259,July,2026-07-15,50.19,55.6,90.14,130.86,-19.28,2032-05-12,,2.12
PRJ-0260,Feb,2026-02-15,0.19,4.72,31.08,944.39,43.48,2038-04-12,,27.21
PRJ-0260,March,2026-03-15,0.37,0.0,0.0,891.71,35.47,2038-03-12,,25.9
PRJ-0260,April,2026-04-15,0.56,0.0,0.0,880.69,33.8,2038-01-12,,24.44
PRJ-0260,May,2026-05-15,0.75,0.0,0.0,889.93,35.2,2037-12-12,,22.94
PRJ-0260,June,2026-06-15,0.93,2.34,15.39,1036.41,57.46,2038-09-12,,31.69
PRJ-0260,July,2026-07-15,1.12,0.0,0.0,770.24,17.02,2037-07-12,,18.06
PRJ-0261,Feb,2026-02-15,14.74,17.28,272.31,1760.11,11.71,2030-06-04,,12.28
PRJ-0261,March,2026-03-15,29.48,19.99,314.9,1710.0,8.53,2030-04-04,,10.3
PRJ-0261,April,2026-04-15,44.22,43.72,688.88,1713.34,8.74,2030-04-04,,9.99
PRJ-0261,May,2026-05-15,58.96,57.39,904.3,1595.26,1.24,2029-12-04,,6.04
PRJ-0261,June,2026-06-15,73.7,77.55,1221.93,1985.03,25.98,2030-06-04,,11.83
PRJ-0261,July,2026-07-15,88.44,83.11,1309.58,1504.6,-4.51,2029-06-04,,0.0
PRJ-0262,Feb,2026-02-15,4.98,0.0,0.0,1094.22,29.94,2036-03-01,,20.77
PRJ-0262,March,2026-03-15,9.96,10.88,91.62,1053.74,25.13,2035-12-01,,18.15
PRJ-0262,April,2026-04-15,14.94,11.73,98.81,1001.33,18.91,2035-09-01,,15.33
PRJ-0262,May,2026-05-15,19.92,23.8,200.4,982.63,16.69,2035-07-01,,13.02
PRJ-0262,June,2026-06-15,24.9,25.53,214.98,1196.98,42.14,2036-08-01,,25.68
PRJ-0262,July,2026-07-15,29.87,33.04,278.23,831.2,-1.3,2035-02-01,,7.62
PRJ-0263,Feb,2026-02-15,37.01,38.69,75.65,241.64,23.59,2032-06-22,,17.01
PRJ-0263,March,2026-03-15,74.02,72.75,142.24,240.79,23.16,2031-11-22,,9.92
PRJ-0263,April,2026-04-15,84.35,90.56,177.05,223.43,14.28,2031-09-22,,7.72
PRJ-0263,May,2026-05-15,84.35,96.82,189.29,222.84,13.98,2031-08-22,,7.42
PRJ-0263,June,2026-06-15,84.35,83.56,163.38,261.19,33.59,2032-01-22,,11.69
PRJ-0263,July,2026-07-15,84.35,82.74,161.76,176.27,-9.84,2031-01-22,,0.0
PRJ-0264,Feb,2026-02-15,16.84,19.52,222.33,1478.95,29.85,2029-12-13,,21.93
PRJ-0264,March,2026-03-15,33.68,32.8,373.54,1458.14,28.02,2029-11-13,,20.83
PRJ-0264,April,2026-04-15,50.52,52.08,593.2,1419.16,24.6,2029-05-13,,15.37
PRJ-0264,May,2026-05-15,57.38,54.15,616.81,1395.47,22.52,2029-02-13,,12.29
PRJ-0264,June,2026-06-15,57.38,51.55,587.18,1589.85,39.58,2029-08-13,,17.66
PRJ-0264,July,2026-07-15,57.38,62.45,711.29,1102.4,-3.21,2028-07-13,,5.1
PRJ-0265,Feb,2026-02-15,37.76,42.1,286.73,611.94,-10.15,2032-06-18,,5.8
PRJ-0265,March,2026-03-15,75.51,68.36,465.63,613.63,-9.91,2032-02-18,,1.7
PRJ-0265,April,2026-04-15,92.53,95.39,649.73,601.28,-11.72,2031-12-18,,0.0
PRJ-0265,May,2026-05-15,92.53,99.5,677.7,589.12,-13.5,2031-12-18,,0.0
PRJ-0265,June,2026-06-15,92.53,93.0,633.46,751.53,10.34,2032-04-18,,3.68
PRJ-0265,July,2026-07-15,92.53,87.33,594.78,543.81,-20.16,2031-12-18,,0.0
PRJ-0266,Feb,2026-02-15,11.5,10.83,63.91,626.73,6.21,2031-11-20,,10.46
PRJ-0266,March,2026-03-15,23.0,22.93,135.31,626.98,6.26,2031-12-20,,11.27
PRJ-0266,April,2026-04-15,34.5,39.22,231.43,596.49,1.09,2031-08-20,,7.19
PRJ-0266,May,2026-05-15,46.0,43.29,255.42,576.13,-2.36,2031-09-20,,8.31
PRJ-0266,June,2026-06-15,57.5,56.48,333.28,734.6,24.49,2032-05-20,,16.42
PRJ-0266,July,2026-07-15,69.0,67.93,400.86,513.09,-13.05,2031-01-20,,0.0
PRJ-0267,Feb,2026-02-15,25.49,23.97,228.79,1140.86,19.51,2029-05-16,,14.81
PRJ-0267,March,2026-03-15,50.99,50.81,485.05,1152.22,20.7,2029-07-16,,16.72
PRJ-0267,April,2026-04-15,73.18,71.54,682.96,1119.8,17.3,2028-12-16,,9.75
PRJ-0267,May,2026-05-15,73.18,76.62,731.44,1077.17,12.84,2028-07-16,,5.05
PRJ-0267,June,2026-06-15,73.18,75.01,716.02,1378.8,44.44,2029-11-16,,21.22
PRJ-0267,July,2026-07-15,73.18,78.68,751.11,818.33,-14.28,2028-02-16,,0.0
PRJ-0268,Feb,2026-02-15,15.36,16.28,158.93,1403.35,43.76,2033-10-17,,23.89
PRJ-0268,March,2026-03-15,30.72,28.23,275.58,1364.81,39.81,2033-07-17,,20.51
PRJ-0268,April,2026-04-15,46.07,50.37,491.74,1289.01,32.04,2033-03-17,,17.42
PRJ-0268,May,2026-05-15,61.43,65.13,635.85,1248.33,27.88,2033-05-17,,18.67
PRJ-0268,June,2026-06-15,76.79,81.72,797.79,1559.74,59.78,2033-12-17,,25.78
PRJ-0268,July,2026-07-15,90.63,90.74,885.76,918.93,-5.87,2031-10-17,,0.0
PRJ-0269,Feb,2026-02-15,6.59,0.51,6.44,1476.49,17.15,2037-08-02,,17.7
PRJ-0269,March,2026-03-15,13.18,14.2,179.02,1483.72,17.72,2037-05-02,,15.05
PRJ-0269,April,2026-04-15,19.77,17.89,225.44,1462.14,16.01,2037-03-02,,12.95
PRJ-0269,May,2026-05-15,26.36,29.63,373.42,1456.15,15.53,2037-06-02,,16.17
PRJ-0269,June,2026-06-15,32.94,37.66,474.68,1562.01,23.93,2037-05-02,,15.44
PRJ-0269,July,2026-07-15,39.53,37.49,472.51,1339.17,6.25,2036-11-02,,9.0
PRJ-0270,Feb,2026-02-15,11.38,15.5,155.86,1121.78,11.56,2031-01-03,,17.64
PRJ-0270,March,2026-03-15,22.75,19.86,199.68,1089.63,8.37,2030-05-03,,9.88
PRJ-0270,April,2026-04-15,34.13,38.61,388.23,1088.35,8.24,2030-06-03,,10.58
PRJ-0270,May,2026-05-15,45.5,40.27,404.97,1006.61,0.11,2030-02-03,,6.92
PRJ-0270,June,2026-06-15,56.88,48.61,488.8,1261.37,25.45,2030-08-03,,13.44
PRJ-0270,July,2026-07-15,68.25,67.38,677.53,845.62,-15.9,2029-08-03,,1.22
PRJ-0271,Feb,2026-02-15,7.43,5.68,45.4,945.15,18.34,2037-02-17,,17.47
PRJ-0271,March,2026-03-15,14.86,12.47,99.56,936.01,17.19,2037-02-17,,17.37
PRJ-0271,April,2026-04-15,22.29,24.05,192.08,897.96,12.43,2036-06-17,,8.74
PRJ-0271,May,2026-05-15,29.72,33.14,264.66,913.06,14.32,2036-12-17,,14.69
PRJ-0271,June,2026-06-15,37.15,32.47,259.34,889.79,11.4,2036-07-17,,10.16
PRJ-0271,July,2026-07-15,44.58,36.45,291.14,902.71,13.02,2036-08-17,,11.18
PRJ-0272,Feb,2026-02-15,14.9,20.57,268.43,1570.47,20.36,2031-10-25,,17.26
PRJ-0272,March,2026-03-15,29.81,24.03,313.53,1527.18,17.04,2031-08-25,,14.88
PRJ-0272,April,2026-04-15,44.71,49.63,647.54,1470.77,12.72,2031-03-25,,10.01
PRJ-0272,May,2026-05-15,59.61,63.85,833.1,1425.07,9.22,2031-01-25,,7.89
PRJ-0272,June,2026-06-15,74.52,84.72,1105.48,2005.43,53.7,2032-01-25,,19.69
PRJ-0272,July,2026-07-15,89.42,90.81,1184.86,1055.26,-19.12,2030-05-25,,0.0
PRJ-0273,Feb,2026-02-15,17.12,10.92,90.3,1111.99,34.48,2033-02-13,,21.69
PRJ-0273,March,2026-03-15,34.24,38.93,321.87,1070.94,29.52,2032-08-13,,15.83
PRJ-0273,April,2026-04-15,51.36,47.77,394.97,1029.89,24.55,2032-09-13,,17.32
PRJ-0273,May,2026-05-15,68.48,70.73,584.85,987.33,19.41,2032-05-13,,12.51
PRJ-0273,June,2026-06-15,85.6,80.1,662.28,1497.96,81.16,2033-07-13,,27.41
PRJ-0273,July,2026-07-15,98.13,93.09,769.69,650.77,-21.3,2031-04-13,,0.0
PRJ-0274,Feb,2026-02-15,4.5,0.36,4.5,1699.72,34.54,2031-11-23,,24.48
PRJ-0274,March,2026-03-15,9.0,9.07,114.58,1655.86,31.06,2031-11-23,,23.78
PRJ-0274,April,2026-04-15,13.5,19.85,250.82,1578.57,24.95,2031-04-23,,16.99
PRJ-0274,May,2026-05-15,18.0,20.7,261.48,1521.68,20.44,2031-04-23,,16.61
PRJ-0274,June,2026-06-15,22.5,20.78,262.49,2315.85,83.3,2033-06-23,,42.59
PRJ-0274,July,2026-07-15,27.01,28.13,355.45,1026.41,-18.76,2030-02-23,,3.3
PRJ-0275,Feb,2026-02-15,2.88,0.0,0.0,575.45,32.81,2036-08-09,,24.97
PRJ-0275,March,2026-03-15,5.77,8.08,34.99,574.85,32.67,2036-07-09,,23.53
PRJ-0275,April,2026-04-15,8.65,11.02,47.73,548.42,26.57,2036-05-09,,21.52
PRJ-0275,May,2026-05-15,11.54,20.01,86.7,557.09,28.57,2035-12-09,,17.23
